,Source,PX,PY,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14
21354,Control_A_-4.08.jpg,289,62,45.0,20.0,38.234567999999996,15.705839000000001,45.0,-0.587396,-1.242318,102.0,20.0,57.617284,26.896953999999997,135.0,-1.2257209999999998,-4.204401
14450,20191128_191647_HDR_2.jpg,191,97,0.0,2.0,-0.308642,0.601274,0.0,1.489476,2.089656,3.0,5.0,-0.530864,1.9568580000000002,79.0,-1.135999,-7.0741369999999995
6409,Control_A_3-4.jpg,274,146,3.0,8.0,1.061728,2.59318,3.0,0.309774,-0.006418000000000001,12.0,8.0,2.432099,4.012137,54.0,-0.9564739999999999,-4.8722970000000005
9686,20191128_190910_HDR_2.jpg,161,45,0.0,9.0,-1.222222,2.084629,0.0,1.198491,1.262394,2.0,11.0,-2.197531,2.456635,100.0,-1.240009,-6.855974000000001
883,20191128_191134_HDR_2.jpg,33,75,3.0,9.0,-2.987654,3.550322,3.0,0.185936,-1.8165169999999997,8.0,9.0,-1.111111,4.297573000000001,67.0,-1.066491,-6.324898999999999
20806,20191128_191203_HDR_2.jpg,140,60,0.0,1.0,-0.012346,0.11042300000000001,0.0,2.059544,4.011955,4.0,6.0,-1.061728,1.7094200000000002,63.0,-1.046659,-6.95178
23827,20191128_191203_HDR_2.jpg,145,58,0.0,1.0,-0.037037,0.188853,0.0,2.7285459999999997,5.396901000000001,3.0,5.0,-0.17284000000000002,1.9037979999999999,66.0,-1.0554540000000001,-6.900986
15822,20191128_191134_HDR_2.jpg,21,54,1.0,6.0,-0.333333,1.7916130000000001,1.0,1.237067,1.583797,12.0,6.0,0.555556,2.73523,65.0,-1.039777,-6.126791000000001
11154,Control_A_3-4.jpg,140,121,0.0,2.0,-0.17284000000000002,0.438576,0.0,1.484602,2.521337,3.0,3.0,-0.08642000000000001,1.344376,42.0,-0.8647790000000001,-6.217230000000001
11960,20191128_192315_HDR_2.jpg,71,38,0.0,6.0,-0.5432100000000001,1.207481,0.0,1.224379,0.858757,7.0,6.0,1.407407,2.818711,87.0,-1.17324,-6.340756
20541,20191128_191320_HDR_2.jpg,57,82,5.0,8.0,-0.9382719999999999,3.9700910000000005,5.0,-0.076972,-1.467171,9.0,7.0,0.925926,4.575236,81.0,-1.148834,-6.326023
8150,Control_A_-4.08.jpg,182,111,0.0,97.0,-11.012346,24.181155,0.0,0.16228299999999998,-0.212723,22.0,110.0,-12.148147999999999,30.372628999999996,53.0,-0.9499200000000001,-4.142015
1787,20191128_191320_HDR_2.jpg,59,17,0.0,7.0,-0.44444399999999995,1.4989709999999998,0.0,1.330355,2.421726,9.0,27.0,-2.3209880000000003,8.61785,71.0,-1.0850540000000002,-5.464626
4119,20191128_191356_HDR_2.jpg,113,70,0.0,17.0,-1.8024689999999999,4.089794,0.0,0.9604889999999999,1.605457,4.0,19.0,-2.938272,4.999619,62.0,-1.021043,-5.612719
12876,Control_A_-4.08.jpg,268,44,0.0,70.0,-8.432099000000001,17.782595,0.0,-0.25647600000000004,-0.877719,37.0,96.0,-14.567901,30.670265,59.0,-1.060835,-6.084475
14147,20191128_190910_HDR_2.jpg,79,49,0.0,5.0,-1.012346,1.2221600000000001,0.0,0.805107,0.45378599999999997,3.0,5.0,-1.493827,1.556535,79.0,-1.141599,-6.8396539999999995
6382,Control_A_3-4.jpg,156,17,2.0,4.0,0.7901229999999999,1.4462899999999999,2.0,0.753214,0.46599799999999997,11.0,3.0,1.6913580000000001,2.339368,47.0,-0.896042,-5.640572
21491,20191128_191203_HDR_2.jpg,106,104,0.0,6.0,-0.320988,1.109189,0.0,1.395165,2.381628,1.0,36.0,-10.938272,11.846076,19.0,-0.604087,-3.2832120000000002
6340,20191128_192452_HDR_2.jpg,106,89,0.0,11.0,-2.9629630000000002,3.844009,0.0,0.17268,-0.097233,6.0,11.0,-1.6913580000000001,4.98056,50.0,-0.9430569999999999,-6.291355
18461,20191128_192402_HDR_2.jpg,62,97,8.0,21.0,3.160494,6.17933,8.0,-0.28286500000000003,-1.2531729999999999,24.0,21.0,4.629630000000001,7.655297,58.0,-1.0147700000000002,-4.751671
13237,20191128_192402_HDR_2.jpg,166,63,0.0,8.0,-1.185185,1.963312,0.0,0.771534,-0.717603,4.0,11.0,-1.209877,3.372789,70.0,-1.0902100000000001,-6.846661
19255,20191128_191203_HDR_2.jpg,118,52,0.0,2.0,-0.08642000000000001,0.391185,0.0,2.690013,5.152001,6.0,4.0,1.012346,2.213839,62.0,-1.0225540000000002,-6.135903
18512,Control_A_-4.08.jpg,66,92,0.0,0.0,0.0,0.0,0.0,4.394451,8.454065,9.0,9.0,0.43209899999999996,4.513186,37.0,-0.792101,-4.871563
8204,20191128_192514_HDR_2.jpg,159,48,0.0,1.0,-0.012346,0.11042300000000001,0.0,3.2029900000000002,6.129935,5.0,1.0,2.62963,1.409355,59.0,-0.989081,-7.733039
9343,20191128_192218_HDR_2.jpg,21,43,0.0,23.0,-3.197531,6.019351,0.0,0.27875500000000003,0.157802,8.0,50.0,-11.024691,20.062849,25.0,-0.708853,-4.728586
60,Control_A_3-4.jpg,159,96,0.0,7.0,-1.469136,1.7362259999999998,0.0,0.9120959999999999,0.968635,4.0,9.0,-2.765432,2.597585,40.0,-0.855448,-5.704287
14318,20191128_192452_HDR_2.jpg,48,83,0.0,8.0,-1.3209879999999998,1.661675,0.0,1.002235,0.8396540000000001,6.0,10.0,-3.703704,3.622442,41.0,-0.860181,-5.264946
1103,20191128_192514_HDR_2.jpg,164,88,0.0,11.0,-1.790123,2.765377,0.0,0.732797,0.36095900000000003,10.0,10.0,0.09876499999999999,4.087333,58.0,-1.0022309999999999,-6.113961
727,20191128_191203_HDR_2.jpg,115,96,0.0,16.0,-3.530864,4.5679680000000005,0.0,0.293617,-0.21572800000000003,6.0,16.0,-2.641975,5.637854,51.0,-0.9445889999999999,-5.851736
2780,20191128_191647_HDR_2.jpg,222,92,0.0,6.0,-1.1604940000000001,1.621284,0.0,0.589221,0.47202700000000003,11.0,10.0,-2.876543,3.948379,88.0,-1.201578,-6.499527
11048,Control_A_3-4.jpg,266,71,0.0,25.0,-4.197531,6.119025,0.0,0.281292,-0.80143,1.0,28.0,-6.814814999999999,6.646471000000001,48.0,-0.952177,-4.721561
2820,20191128_192514_HDR_2.jpg,114,69,0.0,30.0,-4.592593,9.02367,0.0,0.478993,0.455471,1.0,36.0,-8.716049,10.126648,48.0,-0.938824,-4.678491
18816,20191128_192402_HDR_2.jpg,76,48,0.0,9.0,-0.382716,1.329326,0.0,1.706912,2.851889,9.0,15.0,-3.5061730000000004,2.9943299999999997,54.0,-0.9867469999999999,-5.792854
23357,20191128_191320_HDR_2.jpg,127,27,0.0,12.0,-1.641975,2.549794,0.0,0.814975,0.8299790000000001,12.0,14.0,-2.481481,4.685441,94.0,-1.214642,-7.22555
9052,Control_A_-2.28.jpg,116,30,0.0,7.0,-0.679012,1.447238,0.0,1.4589290000000001,2.289997,7.0,8.0,0.17284000000000002,2.913528,45.0,-0.8831049999999999,-6.176523
2359,Control_3_Bregma_-2.jpg,73,61,0.0,15.0,-3.283951,4.489314,0.0,0.352124,0.071963,4.0,16.0,-3.271605,5.35646,50.0,-0.945664,-5.257765
15793,20191128_191134_HDR_2.jpg,172,95,0.0,10.0,-1.641975,2.495965,0.0,0.8035909999999999,0.8641700000000001,5.0,14.0,-2.888889,4.496913,76.0,-1.124792,-6.7999979999999995
2204,Control_A_-2.76.jpg,133,83,0.0,48.0,-4.382716,10.197516,0.0,0.5577979999999999,-0.137165,11.0,47.0,-1.358025,11.829350999999999,71.0,-1.074341,-5.794727
16967,Control_A_-2.76.jpg,60,100,5.0,63.0,-2.08642,9.058380999999999,5.0,0.032316000000000004,-1.941698,23.0,65.0,-1.567901,10.723158999999999,61.0,-1.026456,-6.407382
1398,20191128_191356_HDR_2.jpg,134,35,0.0,44.0,-13.185185,14.370848,0.0,-0.426317,-1.3838270000000001,17.0,44.0,-8.530864,20.108401999999998,85.0,-1.191815,-6.275759
10511,20191128_191320_HDR_2.jpg,108,26,0.0,10.0,-2.333333,2.726188,0.0,0.47735900000000003,-0.736255,4.0,10.0,-2.2839509999999996,3.047908,92.0,-1.208733,-6.989152000000001
6605,Control_3_Bregma_-2.jpg,71,50,0.0,15.0,-1.8024689999999999,3.3717040000000003,0.0,0.636642,0.60207,8.0,14.0,0.62963,4.702099,53.0,-0.9530420000000001,-5.781491
16654,20191128_191500_HDR_2.jpg,198,110,3.0,3.0,1.395062,1.43741,3.0,0.55742,-0.21111999999999997,6.0,3.0,1.148148,1.982087,103.0,-1.2462739999999999,-7.324955999999999
20598,20191128_192514_HDR_2.jpg,183,71,0.0,7.0,-0.679012,1.377304,0.0,0.948117,0.6840149999999999,8.0,11.0,-3.432099,2.892896,57.0,-1.0144469999999999,-6.4348
20994,20191128_191203_HDR_2.jpg,139,56,0.0,1.0,-0.012346,0.11042300000000001,0.0,3.380719,5.278824,5.0,5.0,-0.7901229999999999,1.782743,64.0,-1.0479129999999999,-8.313483
20621,Control_A_-4.08.jpg,54,73,4.0,8.0,2.530864,2.931676,4.0,0.293773,-1.058909,17.0,8.0,4.962962999999999,4.997393,53.0,-0.9313299999999999,-6.218689
4436,20191128_192402_HDR_2.jpg,158,104,0.0,4.0,-0.48148100000000005,0.931097,0.0,1.517485,1.177133,4.0,8.0,-2.012346,2.174452,59.0,-1.0129700000000001,-6.741694
23050,20191128_192402_HDR_2.jpg,86,18,0.0,6.0,-1.222222,1.602467,0.0,0.815347,0.693268,7.0,6.0,-0.024691,2.694188,67.0,-1.061367,-5.760694
9823,Control_A_-2.76.jpg,239,122,0.0,5.0,-0.09876499999999999,0.640311,0.0,1.1870100000000001,2.332871,5.0,13.0,-3.7901230000000004,3.12977,73.0,-1.1344319999999999,-7.267824000000001
8606,20191128_191320_HDR_2.jpg,153,101,0.0,5.0,-0.604938,1.2036879999999999,0.0,1.280475,1.932838,5.0,8.0,-1.790123,2.329182,83.0,-1.1611690000000001,-6.8934619999999995
16770,Control_3_Bregma_-2.jpg,106,146,0.0,12.0,-1.185185,2.846315,0.0,1.1742569999999999,2.209967,6.0,15.0,-0.22222199999999998,4.961581,39.0,-0.819886,-4.9241470000000005
20841,20191128_192402_HDR_2.jpg,79,51,0.0,2.0,-0.11111099999999999,0.3849,0.0,2.214058,4.149593,3.0,3.0,-0.012346,1.427195,57.0,-0.9925809999999999,-6.945428
21343,20191128_192922_HDR_2.jpg,99,40,0.0,70.0,-3.6172839999999997,11.209088000000001,0.0,-0.738725,-2.325497,4.0,75.0,-8.024691,11.586471000000001,56.0,-1.095234,-5.003645
10161,20191128_191558_HDR_2.jpg,128,21,0.0,25.0,-4.123457,6.112894,0.0,0.861173,1.162871,5.0,48.0,-18.938272,14.622278,61.0,-1.068543,-4.389406
14656,20191128_191028_HDR_2.jpg,129,43,4.0,12.0,-0.7901229999999999,4.102742,4.0,0.050595999999999995,-1.951054,16.0,10.0,0.9629629999999999,5.160258,67.0,-1.065446,-6.816971000000001
9909,20191128_191118_HDR_2.jpg,116,96,3.0,5.0,1.037037,2.0454369999999997,3.0,0.47996700000000003,-1.544009,6.0,4.0,0.839506,2.093239,57.0,-0.9866799999999999,-6.681752
9277,20191128_190910_HDR_2.jpg,123,91,0.0,1.0,-0.024691,0.155183,0.0,2.552636,4.752502,14.0,5.0,3.098765,5.012589,75.0,-1.109514,-5.619401
18628,Control_A_-2.76.jpg,172,99,2.0,9.0,-0.358025,2.644858,2.0,0.5042,-0.119522,10.0,8.0,0.23456799999999997,3.2328240000000004,75.0,-1.107701,-6.4698139999999995
3942,Control_2_Bregma_-3.12_PS_(1x).jpg,78,16,0.0,3.0,-0.17284000000000002,0.53955,0.0,1.135253,2.048808,8.0,4.0,1.012346,2.317373,58.0,-1.001674,-7.009953
8799,20191128_191118_HDR_2.jpg,151,40,1.0,7.0,0.246914,1.470121,1.0,1.184935,1.7031049999999999,11.0,7.0,2.296296,3.0809830000000002,79.0,-1.1232879999999998,-6.090161
6100,Control_A_-2.76.jpg,221,94,0.0,8.0,-1.469136,1.963157,0.0,0.334486,-1.740937,5.0,10.0,-2.493827,3.4999949999999997,79.0,-1.158383,-6.788849000000001
17364,20191128_191558_HDR_2.jpg,72,51,0.0,6.0,-1.395062,1.809979,0.0,0.8317540000000001,-0.8276180000000001,3.0,8.0,-2.098765,3.148995,65.0,-1.0575620000000001,-6.594195
7904,20191128_191647_HDR_2.jpg,105,69,0.0,2.0,-0.074074,0.305415,0.0,1.8110400000000002,2.719201,3.0,5.0,-0.802469,1.5824639999999999,62.0,-1.0357889999999998,-6.893813000000001
21596,20191128_191558_HDR_2.jpg,177,68,0.0,2.0,-0.061728,0.287418,0.0,1.469575,2.49553,4.0,6.0,-1.839506,2.26327,82.0,-1.162244,-6.9507460000000005
16716,20191128_190652_HDR_2.jpg,79,64,0.0,18.0,-3.7407410000000003,5.139481,0.0,0.3425,-1.3074629999999998,3.0,18.0,-3.8024690000000003,5.3204,89.0,-1.194764,-6.200062
10960,20191128_191134_HDR_2.jpg,47,22,0.0,6.0,-1.049383,1.554772,0.0,0.5575829999999999,0.034893,17.0,6.0,0.740741,5.2699419999999995,71.0,-1.100226,-6.110835
24105,20191128_191647_HDR_2.jpg,118,61,0.0,1.0,-0.061728,0.240662,0.0,1.747883,3.2910739999999996,2.0,6.0,-1.703704,1.6810080000000003,65.0,-1.063389,-7.021946000000001
10275,20191128_191500_HDR_2.jpg,97,79,0.0,3.0,-0.345679,0.669632,0.0,1.246125,1.7363009999999999,2.0,6.0,-2.098765,1.462325,74.0,-1.11962,-6.9877020000000005
9146,20191128_191500_HDR_2.jpg,62,28,0.0,0.0,0.0,0.0,0.0,6.362807,12.560364,4.0,3.0,0.209877,1.7406970000000002,63.0,-1.039341,-6.999122
23220,20191128_191558_HDR_2.jpg,91,117,1.0,2.0,0.592593,0.716262,1.0,1.046333,1.145457,4.0,2.0,0.777778,1.314684,60.0,-1.0132459999999999,-7.5271360000000005
15441,20191128_192922_HDR_2.jpg,200,73,0.0,3.0,-0.11111099999999999,0.44444399999999995,0.0,1.299385,2.023146,4.0,6.0,-1.395062,1.9856209999999999,70.0,-1.088598,-6.4710849999999995
4807,20191128_191500_HDR_2.jpg,150,46,2.0,17.0,-1.37037,4.517304,2.0,0.191011,-0.467221,9.0,16.0,-0.530864,5.6417459999999995,99.0,-1.232034,-7.295853999999999
3467,Control_3_Bregma_-2.jpg,220,46,0.0,6.0,-0.728395,1.46576,0.0,1.357546,1.983324,4.0,11.0,-2.160494,3.052855,61.0,-1.02954,-6.645767
13572,Control_3_Bregma_-2.jpg,31,78,21.0,25.0,15.580247,7.988980000000001,21.0,-0.41403,-1.50295,29.0,25.0,16.345679,8.628349,72.0,-1.036263,-4.594028
24103,20191128_192514_HDR_2.jpg,39,79,6.0,0.0,3.9135800000000005,1.6569909999999999,6.0,0.21184,-1.439475,8.0,0.0,3.679012,1.712893,55.0,-0.9581350000000001,-6.278496
10450,20191128_191500_HDR_2.jpg,181,90,2.0,1.0,1.209877,0.965018,2.0,0.549706,-1.052935,9.0,1.0,2.1851849999999997,2.019113,100.0,-1.233333,-7.9131860000000005
5881,20191128_191500_HDR_2.jpg,68,103,3.0,10.0,-0.691358,2.318162,3.0,0.323726,-1.002585,4.0,13.0,-0.740741,2.7522279999999997,67.0,-1.063417,-6.234225
19887,20191128_192218_HDR_2.jpg,117,65,3.0,3.0,1.45679,1.457627,3.0,0.39784,-0.704059,6.0,3.0,1.530864,1.721946,58.0,-0.993107,-6.653416
17500,20191128_191647_HDR_2.jpg,147,100,0.0,13.0,-1.098765,2.62281,0.0,0.6351720000000001,-0.490708,15.0,14.0,0.777778,5.040576000000001,69.0,-1.077523,-5.687578
17391,20191128_192402_HDR_2.jpg,163,71,1.0,3.0,0.567901,0.784704,1.0,0.932299,-0.030872000000000004,6.0,3.0,1.074074,1.7692700000000001,69.0,-1.073809,-7.153011
7868,20191128_191118_HDR_2.jpg,92,71,0.0,18.0,-3.320988,5.170732,0.0,0.245428,-0.261679,4.0,18.0,-2.7160490000000004,5.858906,55.0,-0.985758,-5.426385
18028,Control_A_3-4.jpg,266,147,5.0,8.0,2.9629630000000002,2.764164,5.0,0.24408400000000002,-0.282385,22.0,8.0,4.82716,5.870601000000001,54.0,-0.9568700000000001,-4.909123999999999
20012,20191128_191028_HDR_2.jpg,67,43,0.0,6.0,-1.9506169999999998,1.617048,0.0,0.5607850000000001,-0.534535,2.0,7.0,-2.049383,1.8385529999999999,56.0,-0.9957799999999999,-6.533274
15210,Control_3_Bregma_-2.jpg,242,122,0.0,2.0,-0.11111099999999999,0.41573999999999994,0.0,1.976881,2.547198,1.0,5.0,-2.0370369999999998,1.477773,52.0,-0.9620860000000001,-7.378562
7773,Control_A_-4.08.jpg,87,117,0.0,0.0,0.0,0.0,0.0,2.860905,5.399418,5.0,8.0,-1.851852,2.222839,34.0,-0.7857930000000001,-5.107471
19436,Control_A_-4.08.jpg,250,54,0.0,46.0,-3.098765,9.204944,0.0,0.354543,0.509513,6.0,66.0,-12.37037,13.803242000000001,59.0,-1.055677,-4.758387
12268,Control_2_Bregma_-3.12_PS_(1x).jpg,215,84,3.0,5.0,0.987654,1.8155290000000002,3.0,0.42779799999999996,-0.36294,8.0,3.0,1.82716,2.221056,70.0,-1.073591,-6.312108
22462,Control_A_-4.08.jpg,227,137,0.0,27.0,-0.333333,2.981424,0.0,2.91412,5.621964,33.0,61.0,0.259259,9.395005000000001,37.0,-0.80008,-5.797228
3262,Control_A_3-4.jpg,30,106,3.0,7.0,-0.5432100000000001,2.71734,3.0,0.1779,-1.3430090000000001,11.0,7.0,-0.259259,3.413039,44.0,-0.8879969999999999,-5.398558
23475,Control_A_3-4.jpg,166,39,0.0,8.0,-0.46913599999999994,1.277405,0.0,1.4486450000000002,2.580897,3.0,9.0,-0.135802,2.07128,42.0,-0.862028,-5.257651
19341,20191128_192922_HDR_2.jpg,193,68,0.0,2.0,-0.074074,0.343467,0.0,1.9028720000000001,3.043533,5.0,8.0,-1.444444,2.351779,68.0,-1.0781379999999998,-6.606789
17822,20191128_191320_HDR_2.jpg,62,63,2.0,3.0,0.654321,1.406866,2.0,0.40478200000000003,-0.529172,6.0,3.0,0.8641979999999999,1.979856,80.0,-1.1434469999999999,-7.020522
19482,20191128_191118_HDR_2.jpg,12,92,0.0,7.0,-0.765432,1.6723720000000002,0.0,1.219555,2.108107,3.0,11.0,-1.345679,3.8623239999999996,41.0,-0.8480409999999999,-5.558546
20147,20191128_191420_HDR_2.jpg,146,44,0.0,0.0,0.0,0.0,0.0,5.167447,10.318986,4.0,6.0,-1.197531,1.9777759999999998,66.0,-1.058235,-7.368666999999999
14563,20191128_191320_HDR_2.jpg,189,79,0.0,13.0,-1.876543,2.920269,0.0,0.9777170000000001,1.1544510000000001,4.0,15.0,-1.333333,3.965904,103.0,-1.2477639999999999,-6.723017
11443,20191128_191320_HDR_2.jpg,57,100,0.0,1.0,-0.024691,0.155183,0.0,2.189897,4.265676999999999,6.0,17.0,-1.1728399999999999,5.8156669999999995,49.0,-0.924686,-5.143885
14799,Control_3_Bregma_-2.jpg,47,74,5.0,1.0,3.259259,1.6237270000000001,5.0,0.548617,-0.114797,10.0,1.0,2.888889,2.901681,55.0,-0.9531860000000001,-5.824873
5844,20191128_192452_HDR_2.jpg,93,81,0.0,3.0,-0.23456799999999997,0.593621,0.0,1.095947,1.799608,5.0,4.0,-0.17284000000000002,2.0171490000000003,48.0,-0.923218,-7.260884
2555,20191128_191349_HDR_2.jpg,95,130,62.0,0.0,54.012345999999994,14.7644,62.0,-0.6114310000000001,-1.435141,90.0,0.0,63.790123,22.453637,90.0,-0.927523,-2.729967
739,20191128_191420_HDR_2.jpg,86,40,0.0,51.0,-2.432099,8.018402,0.0,0.837988,1.068219,9.0,58.0,-4.17284,10.015778,52.0,-0.95278,-5.104403
5235,Control_A_-4.08.jpg,112,18,0.0,49.0,-2.901235,8.889728999999999,0.0,1.0112889999999999,0.84388,23.0,73.0,-3.5432099999999997,18.260832999999998,31.0,-0.71526,-4.191227
20410,20191128_191134_HDR_2.jpg,39,76,3.0,12.0,-2.851852,4.058555999999999,3.0,0.107839,-1.560661,5.0,11.0,-2.802469,4.1734599999999995,63.0,-1.047366,-6.012087
17836,20191128_191349_HDR_2.jpg,77,35,0.0,67.0,-3.9753089999999998,13.8902,0.0,0.678344,1.2599049999999998,10.0,94.0,-6.962963,21.224517000000002,23.0,-0.575507,-3.130402
1133,20191128_192514_HDR_2.jpg,215,105,3.0,3.0,1.234568,1.501206,3.0,0.378845,-0.944232,6.0,5.0,1.7777779999999999,1.993818,68.0,-1.062876,-7.067050999999999
4704,20191128_192514_HDR_2.jpg,157,78,0.0,2.0,-0.148148,0.388448,0.0,1.3040129999999999,2.232793,5.0,6.0,-0.777778,2.171647,53.0,-0.9687899999999999,-6.301273999999999
16570,Control_A_-2.28.jpg,168,26,0.0,5.0,-0.419753,1.028774,0.0,1.545562,2.752989,0.0,13.0,-4.950617,3.066752,42.0,-0.8932049999999999,-5.146317
10318,20191128_191558_HDR_2.jpg,97,112,0.0,3.0,-0.654321,0.904863,0.0,0.676496,0.13825,9.0,4.0,0.17284000000000002,2.38198,61.0,-1.031425,-6.073591
853,Control_A_3-4.jpg,168,120,1.0,16.0,-1.395062,4.373543,1.0,0.8949,0.6532180000000001,9.0,16.0,-0.728395,5.289198000000001,42.0,-0.8391280000000001,-4.705469
21899,20191128_191203_HDR_2.jpg,131,36,0.0,15.0,-1.333333,3.541639,0.0,1.12742,1.6412900000000001,4.0,18.0,-1.703704,5.313492,67.0,-1.057303,-5.776656
8330,20191128_191118_HDR_2.jpg,100,40,4.0,8.0,1.098765,3.8219800000000004,4.0,-0.07317,-0.6482,13.0,8.0,3.012346,5.766,68.0,-1.071766,-5.686965
23240,20191128_191647_HDR_2.jpg,213,67,8.0,8.0,5.629630000000001,3.811757,8.0,-0.070372,-0.406037,28.0,8.0,10.728394999999999,8.507096,102.0,-1.2281549999999999,-5.29243
14850,20191128_191647_HDR_2.jpg,67,17,4.0,3.0,1.888889,1.975154,4.0,0.24613200000000002,-0.64673,35.0,2.0,7.518519,11.388874000000001,79.0,-1.130974,-4.926786
16041,20191128_191500_HDR_2.jpg,125,90,0.0,5.0,-0.8641979999999999,1.2741790000000002,0.0,0.8582200000000001,0.7222149999999999,3.0,7.0,-1.024691,2.2551740000000002,79.0,-1.1408459999999998,-6.973667999999999
13666,Control_A_3-4.jpg,250,56,3.0,15.0,0.728395,4.08252,3.0,0.51659,-0.40258,8.0,15.0,1.9259259999999998,4.880745,53.0,-0.936371,-5.429119999999999
12064,20191128_192922_HDR_2.jpg,116,84,0.0,12.0,-2.246914,3.237629,0.0,0.008519,-0.48447700000000005,6.0,13.0,-1.9506169999999998,4.551221,54.0,-1.008191,-5.365871
9750,20191128_191134_HDR_2.jpg,78,24,0.0,11.0,-1.9506169999999998,3.0586900000000004,0.0,0.694566,-1.2484110000000002,6.0,10.0,-0.5802470000000001,3.6880330000000003,73.0,-1.101926,-6.483937999999999
19501,20191128_191558_HDR_2.jpg,91,59,1.0,0.0,0.91358,0.280983,1.0,1.363226,1.637947,6.0,1.0,2.2839509999999996,1.500902,67.0,-1.051951,-6.973256
8933,Control_2_Bregma_-3.12_PS_(1x).jpg,86,99,0.0,3.0,-0.17284000000000002,0.516162,0.0,2.239399,4.166005,1.0,12.0,-6.148148,3.3632400000000002,40.0,-0.8636010000000001,-4.996916000000001
20245,Control_A_3-4.jpg,252,100,1.0,5.0,0.419753,0.9795969999999999,1.0,0.967667,0.580896,8.0,5.0,0.8888889999999999,2.171647,49.0,-0.9255030000000001,-6.333569000000001
8825,20191128_192218_HDR_2.jpg,20,47,11.0,12.0,4.555556,5.672111,11.0,-0.367752,-1.9830299999999998,46.0,8.0,11.716049,13.948082000000001,67.0,-1.072298,-4.343833999999999
5673,20191128_191558_HDR_2.jpg,165,115,0.0,10.0,-0.27160500000000004,1.431673,0.0,2.12757,4.012422,2.0,38.0,-10.765432,10.989638000000001,48.0,-0.9396760000000001,-4.323929
12953,20191128_192402_HDR_2.jpg,180,80,0.0,5.0,-0.44444399999999995,1.06574,0.0,1.3932209999999998,2.412676,7.0,6.0,-0.345679,2.936196,69.0,-1.075499,-6.7677309999999995
19415,Control_A_3-4.jpg,241,118,0.0,13.0,-0.8641979999999999,2.339954,0.0,1.455023,1.1547690000000002,4.0,14.0,-0.82716,3.196411,44.0,-0.879675,-6.2678449999999994
6366,Control_A_3-4.jpg,88,20,0.0,2.0,-0.049382999999999996,0.267648,0.0,2.024428,3.430103,4.0,8.0,-1.8024689999999999,2.709926,35.0,-0.790454,-4.952912
19938,Control_A_3-4.jpg,94,101,2.0,6.0,1.592593,1.11972,2.0,0.686208,0.43379700000000004,7.0,6.0,2.777778,1.9116279999999999,45.0,-0.869015,-7.741182000000001
10106,Control_A_-2.76.jpg,80,83,4.0,4.0,1.654321,2.1324099999999997,4.0,0.10796300000000002,-2.736512,10.0,4.0,2.469136,2.717508,69.0,-1.075221,-7.121752000000001
2816,Control_A_-4.08.jpg,179,93,0.0,60.0,-3.419753,10.497341,0.0,0.346611,0.283702,34.0,80.0,-9.814815,18.988048000000003,44.0,-0.9402719999999999,-4.3180760000000005
11605,20191128_190910_HDR_2.jpg,157,61,0.0,2.0,-0.11111099999999999,0.351364,0.0,1.527819,2.486231,6.0,1.0,1.888889,1.5947440000000002,96.0,-1.215057,-7.052744000000001
14635,Control_A_-4.08.jpg,84,119,0.0,5.0,-0.061728,0.5521159999999999,0.0,3.011495,5.928943,7.0,16.0,0.44444399999999995,3.596981,35.0,-0.791508,-4.903016
15259,20191128_191500_HDR_2.jpg,118,18,3.0,11.0,-0.814815,4.118945,3.0,0.084164,-0.5561189999999999,24.0,12.0,7.3333330000000005,12.539321000000001,95.0,-1.194999,-5.488819
260,Control_A_-2.76.jpg,153,124,0.0,0.0,0.0,0.0,0.0,3.715429,7.171556,5.0,7.0,-0.7160489999999999,2.223525,55.0,-0.9780260000000001,-7.121671000000001
9549,Control_3_Bregma_-2.jpg,244,130,0.0,5.0,-0.345679,0.8629620000000001,0.0,0.985395,1.434309,3.0,7.0,-1.37037,1.842197,53.0,-0.978042,-6.373671
8890,20191128_191356_HDR_2.jpg,114,66,0.0,0.0,0.0,0.0,0.0,4.558923,7.555577,5.0,5.0,-0.62963,2.15707,63.0,-1.040157,-6.98238
11372,Control_3_Bregma_-2.jpg,108,102,0.0,6.0,-0.19753099999999998,0.852299,0.0,2.556942,4.440444,4.0,9.0,0.604938,2.248066,44.0,-0.866136,-5.728619999999999
22515,20191128_192514_HDR_2.jpg,194,112,5.0,9.0,2.728395,2.726243,5.0,0.21518,-0.139276,25.0,8.0,5.049383,5.925257,68.0,-1.050274,-5.19168
9791,20191128_191118_HDR_2.jpg,14,38,2.0,9.0,0.975309,1.6849029999999998,2.0,0.9133399999999999,0.967922,8.0,8.0,1.654321,2.299546,61.0,-1.004248,-6.1399610000000004
3772,Control_A_-4.08.jpg,95,107,0.0,0.0,0.0,0.0,0.0,-2.329057,-4.658113,6.0,3.0,1.851852,2.352362,36.0,-0.778829,-5.669251999999999
15634,20191128_192315_HDR_2.jpg,126,113,0.0,7.0,-0.975309,2.165814,0.0,1.003418,1.797909,3.0,28.0,-6.037037000000001,9.824942,62.0,-1.036857,-5.015763
11552,20191128_192315_HDR_2.jpg,169,80,0.0,5.0,-1.0864200000000002,1.353528,0.0,0.9936590000000001,0.561014,5.0,6.0,-1.0,2.143034,97.0,-1.22448,-8.088852000000001
